project_id;Id_razn;mean_words_comment;count_comments;id;assignee_id;creator_id;overall_worklogs;summary_to_eng;Year;Month;Day;Hour;DayOfWeek;Mesto_in_project;Text_Summa
5;282;310.5;4;819583;1;1;42300;Deploy November 1st;2019;10;28;10;1;3.48076923076923;"Deploy November 1st h2. Mock django migrationsRemade commands for pt-online-shema-change; for execution you need to replace --dry-run (this is a test run without executing changes) with --executeWhen executing the commands above; an error appeared that ALTER COLUM cannot be done because the field has not yet been added; I had to split ADD COLUMN and ALTER COLUMN into different commands; this increased the migration time by x2.Deployed"
5;1037;7;2;819579;94;94;20700;Write tests for taking orders from the boiler (Driver App).;2019;10;28;15;1;3.51923076923077;"Write tests for taking orders from the boiler (Driver App). Added ""OrderTakingTest"" tests. When running tests; it checks order windows.Adopted MR changes in Virgo"
5;1040;4;2;819578;94;94;16200;Add mock order data (Driver App).;2019;10;28;15;1;3.53846153846154;Add mock order data (Driver App). Added mock data.Accepted MP: changes in Virgo
5;1043;4;2;819576;94;94;27000;Write UI tests for order windows (Driver App).;2019;10;28;15;1;3.55769230769231;Write UI tests for order windows (Driver App). I run a test on all windows of the order.Accepted MR
5;43;63.25;4;819574;1;1;9000;Test IOS Client Application(prod) v4.31.26;2019;10;29;4;2;3.57692307692308;"Test IOS Client Application(prod) v4.31.26 Tested and found a trace of bugs:*_When you enter an amount greater than 10 to 20; the message is not correct_* - this is a bug; start a ticket and attach the list of ticks right there in the commentsTested. close* https://pm.maddevs.co/browse/NT-10872 When entering an amount greater than 10^20; the message is not correct"
5;5;136.166666666667;6;819567;207;54;2700;Send SMM to Namba Aymaral the number of downloads of our client applications in September 2019;2019;10;29;11;2;3.67307692307692;"Send SMM to Namba Aymaral the number of downloads of our client applications in September 2019 past upload https://pm.maddevs.co/browse/NT-10282?focusedCommentId=63740&page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel#comment-63740sql queries for uploading for 2019Download results for this yearUpload report for namba marketersReceived data; passed it to marketersthis is the number of new registered users who have been authorized in client applications"
5;0;0;0;819564;1;8;61800;Automatic reading of SMS when logging into the android client application;2019;10;29;11;2;3.69230769230769;Automatic reading of SMS when logging into the android client application
5;1;11;2;819562;1;54;9000;Correct the report upload according to the template provided by Cholpon;2019;10;30;4;3;3.71153846153846;Correct the report upload according to the template provided by Cholpon Dashboard https://gitlab.com/TaxiNamba/taxi-dashboard/merge_requests/610in master
5;565;29.3333333333333;3;819560;93;1;3600;When entering an amount greater than 10 ^ 20, the message is not correct;2019;10;30;5;3;3.73076923076923;"When entering an amount greater than 10 ^ 20, the message is not correct The bug occurs because a very large number cannot be converted to Int. Excerpt from swift codeSent MR together with MR on tokens - so that MR does not have conflictsMR accepted; changes in virgo"
5;253;4.5;2;819558;93;1;3600;In the profile, the app language remains the same even though the app language is different;2019;10;30;5;3;3.75;"In the profile, the app language remains the same even though the app language is different The bug is not relevant - it does not existNot relevant; close the issue"
5;529;10.5;2;819556;93;1;4800;The NT(IOS) client application is not translated into English;2019;10;30;5;3;3.76923076923077;"The NT(IOS) client application is not translated into English I determined the cause of the bug - fixed it - perhaps there is still no localization somewhere; but we will already eliminate it as it arisesvirgo changes;"
5;12;27.5;2;819554;94;54;4800;"Charge the client for paid waiting after 1 second from the activation of the ""Enable waiting"" button in the driver's application";2019;10;30;5;3;3.78846153846154;"Charge the client for paid waiting after 1 second from the activation of the ""Enable waiting"" button in the driver's application Added now:Accepted MR; changes in the dev branch"
5;0;0;0;819550;93;54;600;Release of NambaTaxi Client iOS 4.31.27;2019;10;30;7;3;3.82692307692308;Release of NambaTaxi Client iOS 4.31.27
5;0;0;0;819546;94;54;18900;Release NambaTaxi Client Android 5.2.54;2019;10;30;12;3;3.86538461538462;Release NambaTaxi Client Android 5.2.54
5;0;0;0;819544;54;54;3300;Update roadmap;2019;10;31;3;4;3.90384615384615;Update roadmap
5;0;39;1;819543;1;1;28800;increase /var/lib/mysql partitions on mysql1 mysql2;2019;10;31;5;4;3.92307692307692;increase /var/lib/mysql partitions on mysql1 mysql2 Documentation was written with Astashov https://docs.google.com/document/d/1fjMMCnsnOWa4UU-wlPYSyZxUaZYaaxwZQBwTk0ibx1Q/edit#heading=h.icdr1u9yy4vt
5;0;10;1;819540;1;8;300;Raise the version in the driver app from 0.4.29 to 0.4.30;2019;10;31;7;4;3.94230769230769;"Raise the version in the driver app from 0.4.29 to 0.4.30 added to allowed 0.4.30 for dawn; nambataxi; staging"
5;0;21;1;819538;264;264;16920;Write technical specifications for placing an order with several cars.;2019;10;31;9;4;3.96153846153846;"Write technical specifications for placing an order with several cars. I threw it off to the doctor Aliya; she said that everything was clear."
5;843;15.5;4;819536;264;207;128280;Describe openapi for taxi_booking;2019;10;31;11;4;3.98076923076923;"Describe openapi for taxi_booking gitlabLeft comments in gitlabRemoved mandatory fields (token; phone number) in the post request; in the document description.The MR only applies to the dock; so the code won't break. We still need to thoroughly check the yml file; but so far there is no time for this. Just swept up in master"
5;1788;45;6;819533;94;54;3000;Provide test coverage analysis in mobile applications;2019;11;1;5;5;4.01923076923077;"Provide test coverage analysis in mobile applications h3. *Test states in Driver namba app:*Provided analysis in the commentsI asked for an analysis of test coverage; not your opinion on how tests should work and how you will sleep betterTask not completed as expected!image-2019-12-17-16-09-37-676.png!I close the task"
5;0;0;0;819529;1;1;7200;Learn Pipeline;2019;11;1;11;5;4.05769230769231;Learn Pipeline
5;273;29;3;819526;8;8;5400;Feedback on order status change in NT client android 5.2.53(150);2019;11;1;11;5;4.07692307692308;"Feedback on order status change in NT client android 5.2.53(150) |1. If the operator confirms the order; the client application does not actively process the order. After confirming the order; the order remains in processing as it is. If you minimize the application and open it; then the current status of the order is displayed.|Tested; works fineFixed and tested changes all in dev"
5;273;11.75;4;819525;1;1;25200;Write a test to automatically read the verification code;2019;11;4;5;1;4.09615384615385;"Write a test to automatically read the verification code Tried to write a test...Worked on writing a test for this feature...- But the permission button for entering the code cannot be pressed yet.The task is not a priority; the test is not required"
5;1;21;2;819523;1;1;3000;505 error when uploading a report;2019;11;4;5;1;4.11538461538462;"505 error when uploading a report checked logs on proxiesWhen checking; the 500th error fell out. Found an execution in sentry"
5;57;85;2;819521;82;1;20100;Preparing and shutting down G2 and backup-server for moving to another room;2019;11;4;9;1;4.13461538461538;Preparing and shutting down G2 and backup-server for moving to another room Warn the team in advance that staging.swift.kg will not be availableYou can write to Malik to get ready to shut down the g2 and backup-server servers (Malik's telegram daitepiva)
5;269;50;3;819519;1;207;39000;The balance of the board has not been updated;2019;11;4;13;1;4.15384615384615;"The balance of the board has not been updated I thought about this problem for quite a long time; because it really was not clear ""how is it that the balance is not updated""MR https://gitlab.com/TaxiNamba/taxi-dashboard/merge_requests/625in master"
5;140;5.5;2;819516;94;94;216900;Set up tests and project for Pipeline. (driver app);2019;11;4;14;1;4.17307692307692;"Set up tests and project for Pipeline. (driver app) Set up pipeline sent MRI accepted the MP; changes in the maiden; I close the ticket"
5;1473;27;4;819513;94;8;147600;Set up Piplines in android client;2019;11;5;3;2;4.19230769230769;"Set up Piplines in android client due to the fact that piplines in Jekins has not been launched for a long time; my access is goneAfter communicating with the backends; we found out that we would not be able to launch the emulator to run ui tests; for this Astashov said that he would raise our own image; and a separate server for the emulator; where our palines would be launched.Set up the ci cd of the client applicationAccepted MR"
5;668;5;3;819510;94;94;125100;Change window on the way. Add Navigator (Driver App).;2019;11;5;7;2;4.21153846153846;"Change window on the way. Add Navigator (Driver App). Not implemented correctlyAdded navigatorFeature code is not in dev; double-check before release"
5;138;15;4;819507;264;1;87060;"Offer to switch to ""Rush Hour"" tariff";2019;11;5;7;2;4.23076923076923;"Offer to switch to ""Rush Hour"" tariff Wrote the necessary tests.Checked MR; left comments in gitlab. Comments only on trifles + not all fields were madeMade adjustments based on the comments of the mentor.Added crop images and preview"
5;0;0;0;819505;1;207;9000;Reports on corporate trips are not correctly calculated;2019;11;5;7;2;4.25;Reports on corporate trips are not correctly calculated
5;212;14.5;2;819502;1;1;7200;Learn GitLab runner;2019;11;5;8;2;4.28846153846154;Learn GitLab runner * Learning the pipeline Gitlab runner https://gitlab.com/TaxiNamba/taxi-booking-app-android-new/-/jobs/341673796The task is closed due to the dismissal of the employee. Problem solved as part of another task from Aysalkyn
5;0;2;1;819499;1;54;84000;Communication, Non-coding, Admin Duty (Sprint 75);2019;11;6;2;3;4.30769230769231;Communication, Non-coding, Admin Duty (Sprint 75) Sprint closes
5;2709;7.5;2;819494;1;1;9000;ProgressDialog is deprecated;2019;11;6;7;3;4.36538461538462;ProgressDialog is deprecated * Fixed deprecated ProgressDialogOld subtask. close
5;2697;15.6666666666667;3;819492;1;1;7200;UpdateConfiguration is deprecated;2019;11;6;8;3;4.38461538461538;"UpdateConfiguration is deprecated This article; https://stackoverflow.com/questions/54774485/android-context-getresources-updateconfiguration-deprecated-how-to-resolve; suggests replacing the deprecated method; UpdateConfiguration(....) with createConfigurationContext(Configuration). ..This article says that because config.locale is deprecated; you can now use config.setLocal(locale) insteadOld subtask. close"
5;2692;3;2;819489;1;1;3600;HistoryMenuFragment.kt deprecated progressDialog and Locale;2019;11;6;11;3;4.40384615384615;HistoryMenuFragment.kt deprecated progressDialog and Locale Fixed deprecated methods....Old subtask. close
5;0;6;1;819487;1;1;3600;Learn how to set up a pipeline;2019;11;6;16;3;4.42307692307692;Learn how to set up a pipeline The task is closed due to the dismissal of the employee
5;1;77;2;819484;82;82;14400;Configure connection monitoring on dashboards ss -ln | grep8080;2019;11;7;7;4;4.46153846153846;Configure connection monitoring on dashboards ss -ln | grep8080 Added to docker-compose.ymlMade a script to add:
5;0;152;1;819483;82;82;1800;Write documentation on creating and revoking keys for openvpn;2019;11;7;10;4;4.48076923076923;Write documentation on creating and revoking keys for openvpn The VPN for nambataxi services is located on the infra.swift.kg server.
5;0;0;0;819481;1;82;3600;Dashboards have such processes dirmngr --daemon --homedir /tmp/apt-key-gpghome.f8mEMOFRoF;2019;11;7;13;4;4.5;Dashboards have such processes dirmngr --daemon --homedir /tmp/apt-key-gpghome.f8mEMOFRoF
